cluster_id,level,level_name,domain,math_concept,apl_code,difficulty,x_coord,y_coord,z_coord,color_parity
math_l9_x1y6_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,6,9,1
math_l9_x1y6_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,6,9,1
math_l9_x1y6_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,6,9,1
math_l9_x1y6_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,1,6,9,1
math_l9_x1y6_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,1,6,9,1
math_l9_x1y6_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,6,9,1
math_l9_x1y6_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,6,9,1
math_l9_x1y6_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,6,9,1
math_l9_x2y6_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),~ 1 0  ⍝ Logical NOT,intermediate,2,6,9,0
math_l9_x2y6_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,2,6,9,0
math_l9_x2y6_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,2,6,9,0
math_l9_x2y6_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,2,6,9,0
math_l9_x2y6_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,1 ∧ 0  ⍝ Logical AND,intermediate,2,6,9,0
math_l9_x2y6_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,1 ∨ 0  ⍝ Logical OR,intermediate,2,6,9,0
math_l9_x2y6_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,~ 1 0  ⍝ Logical NOT,intermediate,2,6,9,0
math_l9_x2y6_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,2,6,9,0
math_l9_x2y6_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,2,6,9,0
math_l9_x2y6_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,2,6,9,0
math_l9_x3y6_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,3,6,9,1
math_l9_x3y6_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,3,6,9,1
math_l9_x3y6_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,3,6,9,1
math_l9_x3y6_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,3,6,9,1
math_l9_x3y6_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,3,6,9,1
math_l9_x3y6_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,3,6,9,1
math_l9_x3y6_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,3,6,9,1
math_l9_x3y6_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,3,6,9,1
math_l9_x3y6_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,3,6,9,1
math_l9_x3y6_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,3,6,9,1
math_l9_x4y6_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,⍳10  ⍝ Index array 0-9,intermediate,4,6,9,0
math_l9_x4y6_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,10↑⍳100  ⍝ First 10 elements,intermediate,4,6,9,0
math_l9_x4y6_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,4,6,9,0
math_l9_x4y6_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure","1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,4,6,9,0
math_l9_x4y6_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,4,6,9,0
math_l9_x4y6_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,4,6,9,0
math_l9_x4y6_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,1 2 3 4 5  ⍝ Array creation,intermediate,4,6,9,0
math_l9_x4y6_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,⍳10  ⍝ Index array 0-9,intermediate,4,6,9,0
math_l9_x4y6_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,10↑⍳100  ⍝ First 10 elements,intermediate,4,6,9,0
math_l9_x4y6_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,4,6,9,0
math_l9_x5y6_f1,9,Computer Science Fundamentals,number_systems,Binary system: base-2 using digits 0 and 1,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,6,9,1
math_l9_x5y6_f2,9,Computer Science Fundamentals,number_systems,Decimal system: base-10 using digits 0-9,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,6,9,1
math_l9_x5y6_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,6,9,1
math_l9_x5y6_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,6,9,1
math_l9_x5y6_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,6,9,1
math_l9_x5y6_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,6,9,1
math_l9_x5y6_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,6,9,1
math_l9_x5y6_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,6,9,1
math_l9_x5y6_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,6,9,1
math_l9_x5y6_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,6,9,1
math_l9_x6y6_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),~ 1 0  ⍝ Logical NOT,intermediate,6,6,9,0
math_l9_x6y6_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,6,6,9,0
math_l9_x6y6_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,6,6,9,0
math_l9_x6y6_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,6,6,9,0
math_l9_x6y6_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,1 ∧ 0  ⍝ Logical AND,intermediate,6,6,9,0
math_l9_x6y6_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,1 ∨ 0  ⍝ Logical OR,intermediate,6,6,9,0
math_l9_x6y6_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,~ 1 0  ⍝ Logical NOT,intermediate,6,6,9,0
math_l9_x6y6_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,6,6,9,0
math_l9_x6y6_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,6,6,9,0
math_l9_x6y6_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,6,6,9,0
math_l9_x7y6_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,7,6,9,1
math_l9_x7y6_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,7,6,9,1
math_l9_x7y6_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,7,6,9,1
math_l9_x7y6_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,7,6,9,1
math_l9_x7y6_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,7,6,9,1
math_l9_x7y6_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,7,6,9,1
math_l9_x7y6_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,7,6,9,1
math_l9_x7y6_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,7,6,9,1
math_l9_x7y6_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,7,6,9,1
math_l9_x7y6_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,7,6,9,1
math_l9_x8y6_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,⍳10  ⍝ Index array 0-9,intermediate,8,6,9,0
math_l9_x8y6_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,10↑⍳100  ⍝ First 10 elements,intermediate,8,6,9,0
math_l9_x8y6_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,8,6,9,0
math_l9_x8y6_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure","1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,8,6,9,0
math_l9_x8y6_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,8,6,9,0
math_l9_x8y6_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,8,6,9,0
math_l9_x8y6_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,1 2 3 4 5  ⍝ Array creation,intermediate,8,6,9,0
math_l9_x8y6_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,⍳10  ⍝ Index array 0-9,intermediate,8,6,9,0
math_l9_x8y6_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,10↑⍳100  ⍝ First 10 elements,intermediate,8,6,9,0
math_l9_x8y6_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,8,6,9,0
math_l9_x1y7_f1,9,Computer Science Fundamentals,number_systems,Binary system: base-2 using digits 0 and 1,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,1,7,9,0
math_l9_x1y7_f2,9,Computer Science Fundamentals,number_systems,Decimal system: base-10 using digits 0-9,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,1,7,9,0
math_l9_x1y7_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,7,9,0
math_l9_x1y7_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,7,9,0
math_l9_x1y7_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,7,9,0
math_l9_x1y7_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,1,7,9,0
math_l9_x1y7_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,1,7,9,0
math_l9_x1y7_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,7,9,0
math_l9_x1y7_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,7,9,0
math_l9_x1y7_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,7,9,0
math_l9_x2y7_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),1 ∧ 0  ⍝ Logical AND,intermediate,2,7,9,1
math_l9_x2y7_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,1 ∨ 0  ⍝ Logical OR,intermediate,2,7,9,1
math_l9_x2y7_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,~ 1 0  ⍝ Logical NOT,intermediate,2,7,9,1
math_l9_x2y7_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,2,7,9,1
math_l9_x2y7_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,2,7,9,1
math_l9_x2y7_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,2,7,9,1
math_l9_x2y7_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,1 ∧ 0  ⍝ Logical AND,intermediate,2,7,9,1
math_l9_x2y7_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,1 ∨ 0  ⍝ Logical OR,intermediate,2,7,9,1
math_l9_x2y7_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",~ 1 0  ⍝ Logical NOT,intermediate,2,7,9,1
math_l9_x2y7_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,2,7,9,1
math_l9_x3y7_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,3,7,9,0
math_l9_x3y7_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,3,7,9,0
math_l9_x3y7_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,3,7,9,0
math_l9_x3y7_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,3,7,9,0
math_l9_x3y7_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,3,7,9,0
math_l9_x3y7_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,3,7,9,0
math_l9_x3y7_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,3,7,9,0
math_l9_x3y7_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,3,7,9,0
math_l9_x3y7_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,3,7,9,0
math_l9_x3y7_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,3,7,9,0
math_l9_x4y7_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,4,7,9,1
math_l9_x4y7_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,4,7,9,1
math_l9_x4y7_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,4,7,9,1
math_l9_x4y7_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure",1 2 3 4 5  ⍝ Array creation,intermediate,4,7,9,1
math_l9_x4y7_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,⍳10  ⍝ Index array 0-9,intermediate,4,7,9,1
math_l9_x4y7_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,10↑⍳100  ⍝ First 10 elements,intermediate,4,7,9,1
math_l9_x4y7_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,4,7,9,1
math_l9_x4y7_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,4,7,9,1
math_l9_x4y7_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,4,7,9,1
math_l9_x4y7_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,4,7,9,1
math_l9_x5y7_f1,9,Computer Science Fundamentals,number_systems,Binary system: base-2 using digits 0 and 1,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,7,9,0
math_l9_x5y7_f2,9,Computer Science Fundamentals,number_systems,Decimal system: base-10 using digits 0-9,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,7,9,0
math_l9_x5y7_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,7,9,0
math_l9_x5y7_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,7,9,0
math_l9_x5y7_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,7,9,0
math_l9_x5y7_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,7,9,0
math_l9_x5y7_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,7,9,0
math_l9_x5y7_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,7,9,0
math_l9_x5y7_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,7,9,0
math_l9_x5y7_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,7,9,0
math_l9_x6y7_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),1 ∧ 0  ⍝ Logical AND,intermediate,6,7,9,1
math_l9_x6y7_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,1 ∨ 0  ⍝ Logical OR,intermediate,6,7,9,1
math_l9_x6y7_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,~ 1 0  ⍝ Logical NOT,intermediate,6,7,9,1
math_l9_x6y7_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,6,7,9,1
math_l9_x6y7_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,6,7,9,1
math_l9_x6y7_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,6,7,9,1
math_l9_x6y7_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,1 ∧ 0  ⍝ Logical AND,intermediate,6,7,9,1
math_l9_x6y7_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,1 ∨ 0  ⍝ Logical OR,intermediate,6,7,9,1
math_l9_x6y7_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",~ 1 0  ⍝ Logical NOT,intermediate,6,7,9,1
math_l9_x6y7_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,6,7,9,1
math_l9_x7y7_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,7,7,9,0
math_l9_x7y7_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,7,7,9,0
math_l9_x7y7_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,7,7,9,0
math_l9_x7y7_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,7,7,9,0
math_l9_x7y7_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,7,7,9,0
math_l9_x7y7_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,7,7,9,0
math_l9_x7y7_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,7,7,9,0
math_l9_x7y7_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,7,7,9,0
math_l9_x7y7_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,7,7,9,0
math_l9_x7y7_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,7,7,9,0
math_l9_x8y7_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,8,7,9,1
math_l9_x8y7_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,8,7,9,1
math_l9_x8y7_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,8,7,9,1
math_l9_x8y7_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure",1 2 3 4 5  ⍝ Array creation,intermediate,8,7,9,1
